study,subject_idx,condition,accuracy,confidence
Siedlecka_2018_bioRxiv,EXP3_137,C_then_D,1,4
Siedlecka_2018_bioRxiv,EXP3_137,C_then_D,1,NaN
Siedlecka_2018_bioRxiv,EXP3_137,C_then_D,1,3
Siedlecka_2018_bioRxiv,EXP3_137,C_then_D,0,2
Siedlecka_2018_bioRxiv,EXP3_137,C_then_D,0,3
Siedlecka_2018_bioRxiv,EXP3_137,C_then_D,1,4
Siedlecka_2018_bioRxiv,EXP3_137,C_then_D,1,2
Siedlecka_2018_bioRxiv,EXP3_137,C_then_D,1,3
Siedlecka_2018_bioRxiv,EXP3_137,C_then_D,1,1
Siedlecka_2018_bioRxiv,EXP3_137,C_then_D,1,2
Siedlecka_2018_bioRxiv,EXP3_137,C_then_D,0,NaN
Siedlecka_2018_bioRxiv,EXP3_137,C_then_D,1,2
Siedlecka_2018_bioRxiv,EXP3_137,C_then_D,1,2
Siedlecka_2018_bioRxiv,EXP3_137,C_then_D,0,3
Siedlecka_2018_bioRxiv,EXP3_137,C_then_D,0,3
Siedlecka_2018_bioRxiv,EXP3_137,C_then_D,1,3
Siedlecka_2018_bioRxiv,EXP3_137,C_then_D,1,3
Siedlecka_2018_bioRxiv,EXP3_137,C_then_D,1,3
Siedlecka_2018_bioRxiv,EXP3_137,C_then_D,1,3
Siedlecka_2018_bioRxiv,EXP3_137,C_then_D,1,3
Siedlecka_2018_bioRxiv,EXP3_137,C_then_D,0,2
Siedlecka_2018_bioRxiv,EXP3_137,C_then_D,1,2
Siedlecka_2018_bioRxiv,EXP3_137,C_then_D,1,4
Siedlecka_2018_bioRxiv,EXP3_137,C_then_D,1,3
Siedlecka_2018_bioRxiv,EXP3_137,C_then_D,1,4
Siedlecka_2018_bioRxiv,EXP3_137,C_then_D,0,2
Siedlecka_2018_bioRxiv,EXP3_137,C_then_D,0,2
Siedlecka_2018_bioRxiv,EXP3_137,C_then_D,1,4
Siedlecka_2018_bioRxiv,EXP3_137,C_then_D,1,4
Siedlecka_2018_bioRxiv,EXP3_137,C_then_D,1,4
Siedlecka_2018_bioRxiv,EXP3_137,C_then_D,1,2
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,0,2
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,3
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,3
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,4
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,0,2
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,3
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,3
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,4
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,3
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,3
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,2
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,3
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,4
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,0,2
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,3
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,3
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,4
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,4
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,2
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,4
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,3
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,4
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,2
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,4
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,4
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,2
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,4
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,0,2
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,4
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,2
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,4
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,2
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,0,2
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,4
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,3
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,0,1
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,3
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,4
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,2
Siedlecka_2018_bioRxiv,EXP3_138,D_then_C,1,1
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,0,2
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,1,1
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,0,3
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,0,3
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,1,4
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,0,2
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,0,NaN
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,0,3
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,0,4
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,1,4
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,1,2
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,0,3
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,1,3
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,0,2
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,1,3
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,0,4
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,1,3
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,0,2
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,1,3
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,1,3
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,1,1
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,1,1
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,1,2
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,0,4
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,1,4
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,1,4
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,1,1
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,1,2
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,1,NaN
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,1,4
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,1,1
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,0,2
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,1,2
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,0,4
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,1,1
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,0,2
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,1,4
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,1,4
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,1,1
Siedlecka_2018_bioRxiv,EXP3_139,C_then_D,1,1
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,0,2
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,1,2
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,1,3
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,1,3
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,0,NaN
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,0,2
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,1,2
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,1,4
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,0,3
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,1,3
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,1,3
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,0,NaN
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,1,2
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,1,2
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,1,2
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,0,2
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,0,2
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,1,4
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,1,2
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,1,4
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,1,3
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,1,4
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,1,2
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,0,4
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,1,3
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,1,4
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,0,4
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,0,4
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,0,2
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,1,3
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,1,2
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,1,4
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,0,2
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,1,3
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,1,2
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,0,3
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,1,2
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,1,4
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,1,2
Siedlecka_2018_bioRxiv,EXP3_140,D_then_C,1,3
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,0,2
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,0,2
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,1,3
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,0,1
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,0,NaN
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,1,4
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,1,NaN
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,1,NaN
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,0,2
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,1,2
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,0,4
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,1,NaN
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,0,NaN
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,1,1
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,1,3
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,1,3
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,1,3
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,0,4
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,1,3
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,1,3
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,1,3
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,1,3
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,1,3
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,1,4
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,1,3
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,1,2
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,1,NaN
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,1,4
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,0,2
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,1,3
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,1,4
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,0,2
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,0,2
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,1,3
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,1,4
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,1,4
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,1,4
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,1,2
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,0,1
Siedlecka_2018_bioRxiv,EXP3_141,C_then_D,1,4
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,1,NaN
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,1,1
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,0,NaN
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,0,NaN
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,0,2
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,0,3
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,0,2
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,0,4
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,0,2
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,1,4
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,1,4
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,1,4
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,1,4
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,1,1
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,0,3
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,1,4
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,1,4
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,0,2
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,0,2
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,0,2
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,0,2
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,1,4
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,1,NaN
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,0,2
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,0,NaN
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,1,2
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,0,2
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,0,2
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,1,2
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,0,2
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,1,1
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,1,2
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,1,4
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,1,2
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,0,2
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,1,2
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,1,4
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,0,4
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,1,3
Siedlecka_2018_bioRxiv,EXP3_143,C_then_D,0,2
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,1
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,1
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,1
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,2
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,2
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,0,1
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,2
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,2
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_1,D_then_C,0,2
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_1,D_then_C,0,2
Siedlecka_2019_Exp1,EXP4_1,D_then_C,0,2
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,2
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,2
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_1,D_then_C,0,1
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,2
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_1,D_then_C,0,2
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,0,2
Siedlecka_2019_Exp1,EXP4_1,D_then_C,0,1
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,2
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,2
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,1
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,2
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,2
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,1
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,2
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,0,2
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,2
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,1
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,2
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,2
Siedlecka_2019_Exp1,EXP4_1,D_then_C,0,1
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,0,1
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,2
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,2
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,1
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,0,2
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,0,3
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,2
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,1
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_1,D_then_C,0,1
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,2
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,1
Siedlecka_2019_Exp1,EXP4_1,D_then_C,0,2
Siedlecka_2019_Exp1,EXP4_1,D_then_C,0,2
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,1
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,1
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,2
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,2
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,2
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_1,D_then_C,1,2
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,2
Siedlecka_2019_Exp1,EXP4_2,D_then_C,0,1
Siedlecka_2019_Exp1,EXP4_2,D_then_C,0,1
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,2
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,2
Siedlecka_2019_Exp1,EXP4_2,D_then_C,0,3
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,1
Siedlecka_2019_Exp1,EXP4_2,D_then_C,0,2
Siedlecka_2019_Exp1,EXP4_2,D_then_C,0,2
Siedlecka_2019_Exp1,EXP4_2,D_then_C,0,2
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,0,2
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,2
Siedlecka_2019_Exp1,EXP4_2,D_then_C,0,2
Siedlecka_2019_Exp1,EXP4_2,D_then_C,0,1
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,2
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,0,3
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,0,2
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,0,2
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,2
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,2
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,2
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,2
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,0,3
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,3
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,0,2
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
Siedlecka_2019_Exp1,EXP4_2,D_then_C,1,4
